bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,,
243182,5839978,정말친절하세요!,5,1,안녕하세요 신촌라마르입니다^^만족스럽게 시술받고 가셔서 저희도 기분이 참 좋습니다 언제든 궁금하신점 있으시면 연락주시고 다음번 방문하시면 즐거운 마음으로 뵙겠습니다 감사합니다^^,2019.07.16 11:37:28,,2019.07.13,ck37****,상담&시술예약,신촌홍대라마르의원,,FALSE,정말친절하세요!,
236774,6892168,"저희동네에 비만시술로 유명한곳이 없어서 알아보는 도중에 실루엣클리닉을 방문하였습니다.저는 허리때문에 도수치료,충격파를 매주하고 있는데 여기서도 충격파를 비만시술로 한다고 해서 호기심반?으로 충격파 8000샷.버블젯1000cc 1회 체험으로 하였습니다. 제가 셀룰라이트가 심한편이라 해주시는 물리치료사 선생님께서 엄청쎄개 오래해주셨어요... 발목 발바닥까지 꼼꼼하게 해주시더라구요ㅠ 감동받았어요..^^@ !!! 충격파는 한번 받고도 부종빠지는 다리가 가벼워지는 느낌을 바로 받아서 결국은 10회를 끊고 나왔습니다 .정말 건강하게 살빠지는 느낌이라 기분이 좋습니다.!!!2달뒤 모습이 기대되네요~",5,1,,,2019.09.20,ss_5****,진료예약,실루엣의원,,FALSE,"저희동네에 비만시술로 유명한곳이 없어서 알아보는 도중에 실루엣클리닉을 방문하였습니다.저는 허리때문에 도수치료,충격파를 매주하고 있는데 여기서도 충격파를 비만시술로 한다고 해서 호기심반?으로 충격파 8000샷.버블젯1000cc 1회 체험으로 하였습니다. 제가 셀룰라이트가 심한편이라 해주시는 물리치료사 선생님께서 엄청쎄개 오래해주셨어요... 발목 발바닥까지 꼼꼼하게 해주시더라구요ㅠ 감동받았어요..^^@ !!! 충격파는 한번 받고도 부종빠지는 다리가 가벼워지는 느낌을 바로 받아서 결국은 10회를 끊고 나왔습니다 .정말 건강하게 살빠지는 느낌이라 기분이 좋습니다.!!!2달뒤 모습이 기대되네요~",,
236774,6468784,"이쪽으로 이사오고 제가 다니던 병원이 너무 멀어져서 다른 병원 알아보던중 
알게되었어요~ 병원도 예쁘고 이벤트 진행 많이 해서 가격도 좋더라구요 ~
리프팅이 시급한 상태여서 이중턱에 민트실 넣고 실루엣 주사?윤곽주사 이런것도 같이 했어요 
제가 워낙 통증에 민감해서 무서웠는데 원장님께서 꼼꼼히 설명해주시고 안심되게 해주셨어요^^
감사합니다~~",5,1,,,2019.08.20,rosr****,진료예약,실루엣의원,,FALSE,"이쪽으로 이사오고 제가 다니던 병원이 너무 멀어져서 다른 병원 알아보던중 
알게되었어요~ 병원도 예쁘고 이벤트 진행 많이 해서 가격도 좋더라구요 ~
리프팅이 시급한 상태여서 이중턱에 민트실 넣고 실루엣 주사?윤곽주사 이런것도 같이 했어요 
제가 워낙 통증에 민감해서 무서웠는데 원장님께서 꼼꼼히 설명해주시고 안심되게 해주셨어요^^
감사합니다~~",,
236774,6246775,"저는 지인추천으로 버블젯 한번하고 얼굴 실루엣주사랑 코필러맞았습니당
버블젯은 하고나서 엄청 부풀어올라서 걱정이많았는데 하루지나니까 거의 다빠지더라구여!! 꼭 버블젯하시는분들 통바지나 롱원피스 추천드려여.... ㅎㅎ
글고 얼굴실루엣주사는 심부볼 이중턱 광대 다맞아서 20cc 넣어서 호빵맨처럼 되서 마스크 쓰구 갔어여! 얼굴이랑 몸이 탱탱 부은채 갔지만 다빠지고 나니 한번해도 이효과면 2-3번더 하고싶다 생각이 들어서 저는 담주에도 또맞으러갈꺼에여 ㅎㅎㅎ 코는 워낙 원장님이 잘한다고 소문나서 ~~~~걱정없이 대만족 만족~~~~모두~~다 진짜 만족만족입니당 ㅎ",5,1,,,2019.08.08,lims****,진료예약,실루엣의원,,FALSE,"저는 지인추천으로 버블젯 한번하고 얼굴 실루엣주사랑 코필러맞았습니당
버블젯은 하고나서 엄청 부풀어올라서 걱정이많았는데 하루지나니까 거의 다빠지더라구여!! 꼭 버블젯하시는분들 통바지나 롱원피스 추천드려여.... ㅎㅎ
글고 얼굴실루엣주사는 심부볼 이중턱 광대 다맞아서 20cc 넣어서 호빵맨처럼 되서 마스크 쓰구 갔어여! 얼굴이랑 몸이 탱탱 부은채 갔지만 다빠지고 나니 한번해도 이효과면 2-3번더 하고싶다 생각이 들어서 저는 담주에도 또맞으러갈꺼에여 ㅎㅎㅎ 코는 워낙 원장님이 잘한다고 소문나서 ~~~~걱정없이 대만족 만족~~~~모두~~다 진짜 만족만족입니당 ㅎ",,
236774,6179524,"안녕하세요. 저는 승모근 보톡스 맞은 사람입니다. 우선 병원 들어가자마자 친절하게 맞이해주셔서 부담스럽지만 좋았구요,
카페 분위기처럼 되있어서 무서웠지만 긴장이 풀린듯한? 느낌이 있었습니다.
평소에 어깨통증이 있어 돌처럼 딱딱하고 무거움이 항상 있었었는데 재활의학과에서 승모근에 보톡스 맞아보라고 하시더라구요
생각만 하고있다가 동네에 전단지보고 이벤트한다는 소식을 듣고 하기로 마음 먹었습니다. 
먼저 충격파로 어깨,등,허리까지 다 풀어주시고 나서  얼음마취를 하고 보톡스를 진행했습니다.
저는 이틀 지난 지금 통증도 줄어들고.. 너무 신기해요 
보톡스는 2주후에 효과있다고 들었는데 내성없는 코어톡스로 진행해서 그런지~정말 효과도 바로나오고 너무 만족합니다.
다음달에도 리터치 하러 내원할거에요 ~~",5,1,,,2019.08.03,kkqh****,진료예약,실루엣의원,,FALSE,"안녕하세요. 저는 승모근 보톡스 맞은 사람입니다. 우선 병원 들어가자마자 친절하게 맞이해주셔서 부담스럽지만 좋았구요,
카페 분위기처럼 되있어서 무서웠지만 긴장이 풀린듯한? 느낌이 있었습니다.
평소에 어깨통증이 있어 돌처럼 딱딱하고 무거움이 항상 있었었는데 재활의학과에서 승모근에 보톡스 맞아보라고 하시더라구요
생각만 하고있다가 동네에 전단지보고 이벤트한다는 소식을 듣고 하기로 마음 먹었습니다. 
먼저 충격파로 어깨,등,허리까지 다 풀어주시고 나서  얼음마취를 하고 보톡스를 진행했습니다.
저는 이틀 지난 지금 통증도 줄어들고.. 너무 신기해요 
보톡스는 2주후에 효과있다고 들었는데 내성없는 코어톡스로 진행해서 그런지~정말 효과도 바로나오고 너무 만족합니다.
다음달에도 리터치 하러 내원할거에요 ~~",,
236774,6177608,"실루엣클리닉에서 실루엣소프트 실리프팅했어요. 놀라울정도로 리프팅이되었어요. 효과에반하고,인테리어에 반했어요. 더욱더 젊어지고싶어요~",5,1,,https://naverbooking-phinf.pstatic.net/20190805_255/1564973152463XToWX_JPEG/image.jpg,2019.08.03,yoom****,진료예약,실루엣의원,,FALSE,"실루엣클리닉에서 실루엣소프트 실리프팅했어요. 놀라울정도로 리프팅이되었어요. 효과에반하고,인테리어에 반했어요. 더욱더 젊어지고싶어요~",,
236774,6108971,"원장님의 꼼꼼한 터치와 궁금한거 계속물어보는데도 웃으시면서 잘 설명해주시고 기분좋게  잘받고왔습니다. 
(저는 모공이랑 홍조때문에 레이저받구왔어요!!)",5,1,,,2019.08.01,wjda****,진료예약,실루엣의원,,FALSE,"원장님의 꼼꼼한 터치와 궁금한거 계속물어보는데도 웃으시면서 잘 설명해주시고 기분좋게  잘받고왔습니다. 
(저는 모공이랑 홍조때문에 레이저받구왔어요!!)",,
236774,5610017,"보톡스 이벤트 보고 방문하였고, 첫방문+10분 안걸리는 간단 시술이였지만.. 쌤의 빠른 손놀림과 직원들의 친절함에 기분 좋았어요. 담에도 또 방문하렵니다.ㅎㅎ",5,1,,,2019.06.27,yoon****,진료예약,실루엣의원,,FALSE,"보톡스 이벤트 보고 방문하였고, 첫방문+10분 안걸리는 간단 시술이였지만.. 쌤의 빠른 손놀림과 직원들의 친절함에 기분 좋았어요. 담에도 또 방문하렵니다.ㅎㅎ",,
250692,6349764,올킬레이져했어요 요즘 얼굴어 시커메보이는게 빼곡히 난 솜털때문이라는걸 몰랐는데 미백하믄서 솜털제거도하고 얼굴도 붉은편인데 붉은기제거도 같이 해주셨어용 블랙헤드서비스들어간대서 받았는데 시원하고 관리받다 넘편해서 잤음ㅋ 원장님시술만족이고 직원분들도 편하게 잘해주셨음 가깝진않은데 종종 가보려구요~ 명동입구에서 가까워용~,4,1,,,2019.08.13,kjkj****,진료예약,아미스킨의원,미용진료,FALSE,올킬레이져했어요 요즘 얼굴어 시커메보이는게 빼곡히 난 솜털때문이라는걸 몰랐는데 미백하믄서 솜털제거도하고 얼굴도 붉은편인데 붉은기제거도 같이 해주셨어용 블랙헤드서비스들어간대서 받았는데 시원하고 관리받다 넘편해서 잤음ㅋ 원장님시술만족이고 직원분들도 편하게 잘해주셨음 가깝진않은데 종종 가보려구요~ 명동입구에서 가까워용~,,
250692,6252780,요즘 색소도 많이생기구 여드름자국도 잘안없어져서고민이였는데 여자 원장님이셔서 그런지 진 료도 되게꼼꼼히봐주시더라구요ㅋㅋ 제피부에맞는것만 쏙쏙 알아듣기쉽게 설명해주셔서 피부티켓지르고왓습니당 아미스킨짱 그리그이벤트도많이하더라구요 추석연휴때해야겟어요????????,5,1,,https://naverbooking-phinf.pstatic.net/20190809_203/1565336771279jKcBA_JPEG/image.jpg,2019.08.09,nho8****,진료예약,아미스킨의원,,FALSE,요즘 색소도 많이생기구 여드름자국도 잘안없어져서고민이였는데 여자 원장님이셔서 그런지 진 료도 되게꼼꼼히봐주시더라구요ㅋㅋ 제피부에맞는것만 쏙쏙 알아듣기쉽게 설명해주셔서 피부티켓지르고왓습니당 아미스킨짱 그리그이벤트도많이하더라구요 추석연휴때해야겟어요????????,,
250692,6186473,"직원분들 실장님 원장님 다들 정말 친절하셔서 좋았구요~ 시술 상담도 원장님께서 직접해주셔서 완전 좋아요!! 
처음에 병원가면 원장님께서 진료봐주시는데, 제가 어느 부분이 고민일지 딱 보시고 이미 알고계시고
보완하기위해서 어떤 점을 개선하면 좋을지 너무 과하지 않게 시술을 추천해주시더라구요!! 

그동안 이벤트 많이하는 공장식 병원에 몇번 가봤는데 거니는 원장님은 보지도 않고 시술해서
제가 원하는대로 안되서 돈만 버린 느낌이었거든요..
다른곳보다 많이 비싼 것도 아니구요!
앞으로 돈 쫌만 더 주더라도 원장님 직원분들이 잘챙겨주시는 여기로 오려구용????",5,1,,,2019.08.05,saey****,진료예약,아미스킨의원,,FALSE,"직원분들 실장님 원장님 다들 정말 친절하셔서 좋았구요~ 시술 상담도 원장님께서 직접해주셔서 완전 좋아요!! 
처음에 병원가면 원장님께서 진료봐주시는데, 제가 어느 부분이 고민일지 딱 보시고 이미 알고계시고
보완하기위해서 어떤 점을 개선하면 좋을지 너무 과하지 않게 시술을 추천해주시더라구요!! 

그동안 이벤트 많이하는 공장식 병원에 몇번 가봤는데 거니는 원장님은 보지도 않고 시술해서
제가 원하는대로 안되서 돈만 버린 느낌이었거든요..
다른곳보다 많이 비싼 것도 아니구요!
앞으로 돈 쫌만 더 주더라도 원장님 직원분들이 잘챙겨주시는 여기로 오려구용????",,
166315,6705242,"클리닉 처음 받아봤는데, 우선 원장님께서 친절히 대해주셔서 기분이 좋았고, 처음이라 더 받아봐야 알겠지만 ㅎ 머리도 덜 빠지는 것 같고 머릿결도 좋아진 것 같아 만족합니다~!!",5,1,,,2019.09.05,algp****,두피&탈모클리닉,앤의원,,FALSE,"클리닉 처음 받아봤는데, 우선 원장님께서 친절히 대해주셔서 기분이 좋았고, 처음이라 더 받아봐야 알겠지만 ㅎ 머리도 덜 빠지는 것 같고 머릿결도 좋아진 것 같아 만족합니다~!!",,
166315,6704898,출산 후 늘어난 뱃살 때문에 심란해서 방문했는데 상담도 친절하게 해주시고 너무 좋았어요~,5,1,,,2019.09.05,kkim****,바디클리닉,앤의원,,FALSE,출산 후 늘어난 뱃살 때문에 심란해서 방문했는데 상담도 친절하게 해주시고 너무 좋았어요~,,
166315,6704178,바디클리닉을 받는데 평소하는 다이어트 에도 효과적으로 도움이 되고 지속적으로 관리 받아보고 싶어요~,5,1,,,2019.09.05,dltn****,바디클리닉,앤의원,,FALSE,바디클리닉을 받는데 평소하는 다이어트 에도 효과적으로 도움이 되고 지속적으로 관리 받아보고 싶어요~,,
166315,6687894,"면도하고나면  트러블이 너무 심해서
모공, 피부 전체적인 케어도 같이 받을겸
여기저기 알아보다가 결국 지인 추천 받아서
예약했네요
피부과는 사실 처음이라 이것저것 용어부터 기계까지 생소한게 많았는데 첫방문이라 그런지 몰라도
원장님이 하나하나 설명 잘 해주셔서
도움이 많이 됐습니다.

면도트러블 같은 경우는 주기적으로 케어 받을 필요는 없지만 서울 갈 일 있을 때마다 피부케어는 받으면 좋을 것 같네요",5,1,,,2019.09.11,moto****,피부&쁘띠 클리닉,앤의원,,FALSE,"면도하고나면  트러블이 너무 심해서
모공, 피부 전체적인 케어도 같이 받을겸
여기저기 알아보다가 결국 지인 추천 받아서
예약했네요
피부과는 사실 처음이라 이것저것 용어부터 기계까지 생소한게 많았는데 첫방문이라 그런지 몰라도
원장님이 하나하나 설명 잘 해주셔서
도움이 많이 됐습니다.

면도트러블 같은 경우는 주기적으로 케어 받을 필요는 없지만 서울 갈 일 있을 때마다 피부케어는 받으면 좋을 것 같네요",,
166315,6282026,"굉장히 불만족스러웠던 편이었다.
진료를 받지않았음에도 불구하고 카운터에서부터 기분이 나빴음. 카운터는 굉장히 불친절했다 더불어
예약을 하고갔는데도 30분대기에 할말을 잃었고 왜 예약 시스템이 있는지 모르겠다.",1,1,,,2019.08.10,toki****,피부&쁘띠 클리닉,앤의원,,FALSE,"굉장히 불만족스러웠던 편이었다.
진료를 받지않았음에도 불구하고 카운터에서부터 기분이 나빴음. 카운터는 굉장히 불친절했다 더불어
예약을 하고갔는데도 30분대기에 할말을 잃었고 왜 예약 시스템이 있는지 모르겠다.",,
166315,6285454,네이버로 예약하고 시간 맞춰서 갔는데 대기자 4명 뭔가 싶었는데 금방 되겠지하고 25분 기다렸는데 대기 아직 3명.. 이럴거면 예약을 왜 받는거냐고 했더니 네이버예약은 그렇다며.. 이게 뭔소린지 그럴거면 네이버 예약을 왜 받습니까? 자기들이 받아놓고 차등순서두고 사전에 공지라도 해놓던가요 기분 잡치고 시간만 버렸습니다,1,1,,,2019.08.10,ddly****,피부&쁘띠 클리닉,앤의원,,FALSE,네이버로 예약하고 시간 맞춰서 갔는데 대기자 4명 뭔가 싶었는데 금방 되겠지하고 25분 기다렸는데 대기 아직 3명.. 이럴거면 예약을 왜 받는거냐고 했더니 네이버예약은 그렇다며.. 이게 뭔소린지 그럴거면 네이버 예약을 왜 받습니까? 자기들이 받아놓고 차등순서두고 사전에 공지라도 해놓던가요 기분 잡치고 시간만 버렸습니다,,
166315,5638402,원장님 엄청 친절하시고 잘해주세요!,5,1,,,2019.06.29,alfk****,피부&쁘띠 클리닉,앤의원,,FALSE,원장님 엄청 친절하시고 잘해주세요!,,
166315,5502059,예약하고 가도 진료는 한참 기다려서 좀 불편했는데 원장님 너무 친절하시고 진료도 잘 봐주시고 기다린 보람이 있었습니당! 여태 다녀본 피부과 중에 단연 최고..bb,5,1,,,2019.06.18,feme****,피부&쁘띠 클리닉,앤의원,,FALSE,예약하고 가도 진료는 한참 기다려서 좀 불편했는데 원장님 너무 친절하시고 진료도 잘 봐주시고 기다린 보람이 있었습니당! 여태 다녀본 피부과 중에 단연 최고..bb,,
166315,4493324,"네이버 예약하고 갔는데  원장님 완전 친절하세요  다른분들도 다 친절하시구요  상세한설명, 눈높이에 맞는 설명 해주셔서  너무 좋았어요 ㅎㅎㅎ",5,1,,,2019.03.19,ll48****,피부&쁘띠 클리닉,앤의원,,FALSE,"네이버 예약하고 갔는데  원장님 완전 친절하세요  다른분들도 다 친절하시구요  상세한설명, 눈높이에 맞는 설명 해주셔서  너무 좋았어요 ㅎㅎㅎ",,
166315,4306856,원장님은 친절했는데 접수하시는 제일 나이 많으신 여자직원분은 불친절 합니다.,3,1,,,2019.02.22,fanf****,피부&쁘띠 클리닉,앤의원,,FALSE,원장님은 친절했는데 접수하시는 제일 나이 많으신 여자직원분은 불친절 합니다.,,
166315,4185251,매번할때마다 기분좋게 관리받고 갑니다! 시술도 만족하고 거기다 상담할때 원장님이 직접 해주시니 믿음직스러워여^^,5,1,,,2019.02.15,uniq****,피부&쁘띠 클리닉,앤의원,,FALSE,매번할때마다 기분좋게 관리받고 갑니다! 시술도 만족하고 거기다 상담할때 원장님이 직접 해주시니 믿음직스러워여^^,,
166315,3821670,겨울되면서 군살이 늘어서 큰일이네요 ㅠ,5,1,,,2018.12.29,syd0****,바디클리닉,앤의원,,FALSE,겨울되면서 군살이 늘어서 큰일이네요 ㅠ,,
166315,3821652,애 낳고 진짜 숭텅숭텅 빠졌는데 좀 덜빠지는 것 같음,5,1,,,2018.12.28,remi****,두피&탈모클리닉,앤의원,,FALSE,애 낳고 진짜 숭텅숭텅 빠졌는데 좀 덜빠지는 것 같음,,
166315,3821619,"살이 너무쪄서 이번에 삭센다 처방받고왔어요ㅠㅠ
원장님이 직접 상담해줘서 좋았고 너무 상업젇으로 오바해서 진료안봐주니깐
덜 부담됐어요.",5,1,,,2018.12.28,7466****,바디클리닉,앤의원,,FALSE,"살이 너무쪄서 이번에 삭센다 처방받고왔어요ㅠㅠ
원장님이 직접 상담해줘서 좋았고 너무 상업젇으로 오바해서 진료안봐주니깐
덜 부담됐어요.",,
166315,3776042,조금씩 솜털처럼 나는데 이마쪽에 애기털처럼 올라오는게 변화하겠죠..?,5,1,,,2018.12.27,eerr****,두피&탈모클리닉,앤의원,,FALSE,조금씩 솜털처럼 나는데 이마쪽에 애기털처럼 올라오는게 변화하겠죠..?,,
166315,3776020,건조해서 엄청 당기고 아팠는데 요즘 물광이 되서 화장잘먹어요ㅋㅋ,5,1,,,2018.12.27,erer****,피부&쁘띠 클리닉,앤의원,,FALSE,건조해서 엄청 당기고 아팠는데 요즘 물광이 되서 화장잘먹어요ㅋㅋ,,
166315,3714639,목덜미쪽에 심했던 염증이랑 벌건 흉진것들이 점점 없어지고 있어서 좋습니다.,5,1,,,2018.12.20,adio****,두피&탈모클리닉,앤의원,,FALSE,목덜미쪽에 심했던 염증이랑 벌건 흉진것들이 점점 없어지고 있어서 좋습니다.,,
166315,3708474,"보톡스 제오민이게 진짜 좋은거 같아요!!!! 강추 !!
다른데서 내성생겼다고 ㅠㅠㅠㅠㅠㅠㅠ효과없었는데 ㅠㅠ 제오민하고 다시 보톡스 제대로 느낌요 !!",5,1,,,2018.12.19,plum****,피부&쁘띠 클리닉,앤의원,,FALSE,"보톡스 제오민이게 진짜 좋은거 같아요!!!! 강추 !!
다른데서 내성생겼다고 ㅠㅠㅠㅠㅠㅠㅠ효과없었는데 ㅠㅠ 제오민하고 다시 보톡스 제대로 느낌요 !!",,
166315,3708426,"이식후 관리를 헤어셀로 하고있는데 정말 이마라인이랑 정수리쪽이
빨리 자리잡고있어요 감사해요 ㅠㅠ 친절한 원장샘과 간호사샘들 ㅠㅠ",5,1,,,2018.12.19,revi****,두피&탈모클리닉,앤의원,,FALSE,"이식후 관리를 헤어셀로 하고있는데 정말 이마라인이랑 정수리쪽이
빨리 자리잡고있어요 감사해요 ㅠㅠ 친절한 원장샘과 간호사샘들 ㅠㅠ",,
166315,3702664,머릿결이 엄청좋아졌어요^^힘도 생긴듯하여 덜 빠지지 않을까 기대중이에요!,5,1,,,2018.12.18,ambi****,두피&탈모클리닉,앤의원,,FALSE,머릿결이 엄청좋아졌어요^^힘도 생긴듯하여 덜 빠지지 않을까 기대중이에요!,,
166315,3622698,"진짜 겨울 찬바람뚫고 왔는데... 
머리가 조금씩 채워지는거 보니 뿌듯합니다!!
더 많이 빼곡해져서 겨울에도 따숩기를 ㅜ
앤의원 탈모치료 진짜 최고에요!! 감사여 ㅜ",5,1,,,2018.12.07,uniq****,두피&탈모클리닉,앤의원,,FALSE,"진짜 겨울 찬바람뚫고 왔는데... 
머리가 조금씩 채워지는거 보니 뿌듯합니다!!
더 많이 빼곡해져서 겨울에도 따숩기를 ㅜ
앤의원 탈모치료 진짜 최고에요!! 감사여 ㅜ",,
166315,3197376,간단하게 점 빼러 갔어요~~ 빼고싶은부위 마취크림바르고 20분정도 기다리다가 레이저로 빼는건 후딱! 첨 빼는거라 설명도잘해주셔서 좋았어요,5,1,,,2018.10.05,spru****,피부&쁘띠 클리닉,앤의원,,FALSE,간단하게 점 빼러 갔어요~~ 빼고싶은부위 마취크림바르고 20분정도 기다리다가 레이저로 빼는건 후딱! 첨 빼는거라 설명도잘해주셔서 좋았어요,,
166315,3192998,두피가 평소보다 배는 가렵고 머리가 많이 빠져서 갔는데(네이버에서 예약하고 가서 삼십분 기다린 후~진료!)증상이 심하지 않다믄서 대충 눈으로만 보고..까칠하게 설명하더니 약 처방해줌! 증상 심하지 않다믄서 처방받은 약 값만 4만원 넘음~결국 샴푸만 구입!,1,1,,,2018.10.04,lina****,두피&탈모클리닉,앤의원,,FALSE,두피가 평소보다 배는 가렵고 머리가 많이 빠져서 갔는데(네이버에서 예약하고 가서 삼십분 기다린 후~진료!)증상이 심하지 않다믄서 대충 눈으로만 보고..까칠하게 설명하더니 약 처방해줌! 증상 심하지 않다믄서 처방받은 약 값만 4만원 넘음~결국 샴푸만 구입!,,
166315,2624283,"날씨가 더워지면서 얼굴에  유분이  폭발해서  아쿠아필링 받으러  내원했다가  보습이랑 잔주름에 좋다고해서  물광주사도 같이했어요. 
다음날  화장도 잘먹고,  친구들이 얼굴에서  광이 난다고 하더라구요.  주기적으로 시술 받으러 다녀야겠어요. 쌤들도 너무 너무  좋고, 앤클리닉 짱이예요!",4,1,,,2018.07.17,hs-8****,피부&쁘띠 클리닉,앤의원,,FALSE,"날씨가 더워지면서 얼굴에  유분이  폭발해서  아쿠아필링 받으러  내원했다가  보습이랑 잔주름에 좋다고해서  물광주사도 같이했어요. 
다음날  화장도 잘먹고,  친구들이 얼굴에서  광이 난다고 하더라구요.  주기적으로 시술 받으러 다녀야겠어요. 쌤들도 너무 너무  좋고, 앤클리닉 짱이예요!",,
166315,2619800,머리카락이 너무 많이빠져 고민이라고 했더니 두피 헤어셀 관리를 추천해 주시더라구요~  아직 한번 밖에안받아서 효과는 모르겟지만 꾸준히 받아볼려구요~,4,1,,,2018.07.17,fldd****,피부&쁘띠 클리닉,앤의원,,FALSE,머리카락이 너무 많이빠져 고민이라고 했더니 두피 헤어셀 관리를 추천해 주시더라구요~  아직 한번 밖에안받아서 효과는 모르겟지만 꾸준히 받아볼려구요~,,
166315,2590687,나른하게 관리받고 가요~ 요즘 피부좋아서그런지 화장해도 윤기가 나고 물광피부라고 칭찬 많이받아요^^,4,1,,https://naverbooking-phinf.pstatic.net/20180712_179/15313834719745zdQG_PNG/image.png,2018.07.12,unni****,피부&쁘띠 클리닉,앤의원,,FALSE,나른하게 관리받고 가요~ 요즘 피부좋아서그런지 화장해도 윤기가 나고 물광피부라고 칭찬 많이받아요^^,,
166315,2557037,"저번주에  걸그룹 시술받고, 오늘은 카복시 시술 받으러왔어요.  처음이라  걱정도 많이하고긴장했는데 쌤들이 설명도 잘해주시고  편안하게 잘 받고왔습니다.",4,1,,https://naverbooking-phinf.pstatic.net/20180706_72/1530844459309Pktrz_JPEG/image.jpg,2018.07.06,hs-8****,바디클리닉,앤의원,,FALSE,"저번주에  걸그룹 시술받고, 오늘은 카복시 시술 받으러왔어요.  처음이라  걱정도 많이하고긴장했는데 쌤들이 설명도 잘해주시고  편안하게 잘 받고왔습니다.",,
166315,2589845,요즘 살이 너무 많이 쪄서 지방분해주사랑 카복시 맞으러 다녀왔는데 원장선생님께서 설명도 친절하게 잘해주시고 선생님들도 너무 좋으셔서 오랜만에 힐링 휴가전 다이어트 성공할거같아요,5,1,,,2018.07.05,wiy6****,바디클리닉,앤의원,,FALSE,요즘 살이 너무 많이 쪄서 지방분해주사랑 카복시 맞으러 다녀왔는데 원장선생님께서 설명도 친절하게 잘해주시고 선생님들도 너무 좋으셔서 오랜만에 힐링 휴가전 다이어트 성공할거같아요,,
166315,2589050,"코옆에랑 블랙헤드부터 눈밑 광대쪽에 있던 자잘한 모공들 더러운게 다 깨끗해졌어요!
진짜 쌩얼로 다녀도 될정도.. 감사해요 ㅋ",5,1,,https://naverbooking-phinf.pstatic.net/20180712_164/1531361728801l7qgU_PNG/image.png,2018.06.29,ssej****,피부&쁘띠 클리닉,앤의원,,FALSE,"코옆에랑 블랙헤드부터 눈밑 광대쪽에 있던 자잘한 모공들 더러운게 다 깨끗해졌어요!
진짜 쌩얼로 다녀도 될정도.. 감사해요 ㅋ",,
166315,2513686,복부 비만으로 고민하다  친구소개로  상담받고 걸그룹  시술받았는데  한번받고  허리 라인이 생겨서 깜짝놀랐어요. 앞으로 남은 시술 더받으면  뱃살이 쏙 ~ㅋ룰루랄라!!,4,1,,,2018.06.27,hs-8****,바디클리닉,앤의원,,FALSE,복부 비만으로 고민하다  친구소개로  상담받고 걸그룹  시술받았는데  한번받고  허리 라인이 생겨서 깜짝놀랐어요. 앞으로 남은 시술 더받으면  뱃살이 쏙 ~ㅋ룰루랄라!!,,
166315,2513638,사각턱이 고민이라 여러군데 알아보고 갔는데 원장님도 친절하시고 만족이네요 다음에는 피부관리도 받아볼려구요,5,1,,,2018.06.29,fldd****,피부&쁘띠 클리닉,앤의원,,FALSE,사각턱이 고민이라 여러군데 알아보고 갔는데 원장님도 친절하시고 만족이네요 다음에는 피부관리도 받아볼려구요,,
166315,2481477,친절하시네요~ 그리고 프로그램 자주 올수있게 관리해주시니깐 더 좋은것같아요. 빨리 효과보고싶어요,4,1,,,2018.06.22,unni****,두피&탈모클리닉,앤의원,,FALSE,친절하시네요~ 그리고 프로그램 자주 올수있게 관리해주시니깐 더 좋은것같아요. 빨리 효과보고싶어요,,
166315,2478617,"살면서 얼굴에 관심을 갖기 위해 앤클리닉을 찾았는데 진작 찾을걸 할 정도로
의사선생님과 간호사님이 무지 친절하셨어요..
물론 자세한 설명과 시술 방법 사후 처리까지 잘 챙겨주시네요.
정확하고 상세한 시술과 진료에 잘 다녀야겠단 생각이 들었네요.^^",5,1,,,2018.06.21,kgb1****,두피&탈모클리닉,앤의원,,FALSE,"살면서 얼굴에 관심을 갖기 위해 앤클리닉을 찾았는데 진작 찾을걸 할 정도로
의사선생님과 간호사님이 무지 친절하셨어요..
물론 자세한 설명과 시술 방법 사후 처리까지 잘 챙겨주시네요.
정확하고 상세한 시술과 진료에 잘 다녀야겠단 생각이 들었네요.^^",,
166315,2478615,"아기 낳고나서 푸석해지고 빠지는 머리때문에 너무너무 스트레스를 많이 받았었는데
관리 받고나니까 많이 좋아졌습니다. 감사합니다. ^^",5,1,,,2018.06.21,1221****,두피&탈모클리닉,앤의원,,FALSE,"아기 낳고나서 푸석해지고 빠지는 머리때문에 너무너무 스트레스를 많이 받았었는데
관리 받고나니까 많이 좋아졌습니다. 감사합니다. ^^",,
166315,2478623,"피부 트러블 때문에 고민이 많았었는데, 상담도 친절하게 해주시고,,

레이저 치료도 잘 받고, 조금이나마 마음이 홀 가분해 져서 좋았습니다~

감사합니다~~^^**",5,1,,,2018.06.21,nanj****,피부&쁘띠 클리닉,앤의원,,FALSE,"피부 트러블 때문에 고민이 많았었는데, 상담도 친절하게 해주시고,,

레이저 치료도 잘 받고, 조금이나마 마음이 홀 가분해 져서 좋았습니다~

감사합니다~~^^**",,
166315,2478620,"앤클리닉에서 시술 받앗는데 가겨도
저렴하고 원장님이 친절하시고
감사합니다 다른분도 소개할게요~^^",5,1,,,2018.06.21,phj4****,바디클리닉,앤의원,,FALSE,"앤클리닉에서 시술 받앗는데 가겨도
저렴하고 원장님이 친절하시고
감사합니다 다른분도 소개할게요~^^",,
